date,meanTemp,precipitation,snowDepth,frost,frost_days,ftc,ftc_days,Pts_01_diff,Pts_02_diff,Pts_03_diff,Pts_04_diff,Pts_05_diff,Pts_06_diff,Pts_07_diff,Pts_08_diff,Pts_09_diff
2017-05-30,4.1,0.0,252.0,0,0,1,1,5.199999999999818,4.899999999999864,2.800000000000182,1.1000000000000227,1.7999999999999545,0.29999999999998295,1.1000000000000227,0.5999999999999943,3.2999999999999545
2017-05-31,-1.3,0.7,248.0,1,1,1,2,4.2000000000000455,1.900000000000091,1.7999999999999545,0.8999999999999773,0.7999999999999545,0.4000000000000057,1.3999999999999773,-0.7999999999999972,6.7999999999999545
2017-06-01,-2.0,3.2,247.0,1,2,1,3,0.5,4.2000000000000455,2.0,1.0,0.5,0.6999999999999886,0.7000000000000455,0.29999999999999716,2.5
2017-06-02,2.6,13.9,252.0,0,0,1,4,1.2000000000000455,1.2999999999999545,-0.10000000000013642,0.7000000000000455,0.40000000000009095,0.4000000000000057,1.3999999999999773,0.20000000000000284,1.7000000000000455
2017-06-03,4.4,1.9,245.0,0,0,0,0,1.900000000000091,0.7999999999999545,-3.199999999999818,1.3999999999999773,1.5,0.20000000000001705,1.1999999999999886,0.5,-1.1000000000001364
2017-06-04,3.4,0.3,240.0,0,0,0,0,2.7999999999999545,-0.20000000000004547,-0.40000000000009095,0.8999999999999773,0.5,0.09999999999999432,0.10000000000002274,-0.09999999999999432,0.8000000000001819
2017-06-05,2.3,1.2,237.0,0,0,0,0,4.599999999999909,1.1000000000001364,2.7999999999999545,1.0,0.7999999999999545,0.19999999999998863,0.19999999999998863,-0.20000000000000284,3.2999999999999545
2017-06-06,4.6,0.0,232.0,0,0,0,0,2.2000000000000455,4.5,-0.8999999999998636,1.1000000000000227,0.10000000000002274,0.8000000000000114,0.39999999999997726,0.7000000000000028,5.2000000000000455
2017-06-07,5.7,0.3,213.0,0,0,0,0,4.2999999999999545,1.7000000000000455,1.0,1.0,0.7999999999999545,0.5999999999999943,0.6000000000000227,-0.5,0.2999999999999545
2017-06-08,4.8,0.1,194.0,0,0,0,0,0.10000000000013642,3.699999999999818,0.599999999999909,0.5,1.2000000000000455,0.19999999999998863,0.5,0.09999999999999432,0.8999999999998636
2017-06-09,5.8,0.0,179.0,0,0,0,0,1.5,0.900000000000091,0.7000000000000455,0.2999999999999545,0.5,0.20000000000001705,0.10000000000002274,-0.29999999999999716,1.7000000000000455
2017-06-10,5.6,0.1,167.0,0,0,0,0,-0.40000000000009095,1.7000000000000455,0.09999999999990905,0.10000000000002274,2.199999999999932,0.0,0.0,0.0,2.2000000000000455
2017-06-11,6.5,5.3,162.0,0,0,0,0,2.099999999999909,1.599999999999909,-0.2999999999999545,0.8000000000000682,1.8000000000000682,0.29999999999998295,0.7999999999999545,0.20000000000000284,1.599999999999909
2017-06-12,4.2,2.9,155.0,0,0,0,0,1.2000000000000455,4.900000000000091,1.099999999999909,0.39999999999997726,2.3999999999999773,-0.09999999999999432,0.5,0.09999999999999432,1.5
2017-06-13,4.0,8.8,150.0,0,0,0,0,2.2999999999999545,0.7999999999999545,0.900000000000091,0.6000000000000227,2.3999999999999773,0.20000000000001705,0.10000000000002274,-0.29999999999999716,0.5
2017-06-14,4.7,2.6,144.0,0,0,0,0,3.900000000000091,0.5,1.7999999999999545,0.6999999999999318,2.3999999999999773,0.5,0.5,-0.10000000000000853,0.3000000000001819
2017-06-15,6.6,0.3,136.0,0,0,0,0,3.7999999999999545,1.2000000000000455,1.5,0.8000000000000682,0.8000000000000682,1.0,0.30000000000001137,0.10000000000000853,-0.5
2017-06-16,5.7,0.6,128.0,0,0,0,0,2.7000000000000455,0.3999999999998636,1.1000000000001364,0.2999999999999545,0.8999999999999773,0.39999999999997726,0.39999999999997726,0.09999999999999432,0.8999999999998636
2017-06-17,5.5,7.0,122.0,0,0,0,0,4.2000000000000455,2.800000000000182,1.8999999999998636,1.0,2.2999999999999545,0.10000000000002274,0.4000000000000341,-0.09999999999999432,0.5
2017-06-18,4.9,2.5,109.0,0,0,0,0,3.2000000000000455,3.3999999999998636,2.7000000000000455,3.1000000000000227,4.600000000000023,0.799999999999983,1.1999999999999886,0.0,1.5
2017-06-19,2.4,1.1,100.0,0,0,0,0,3.0,1.900000000000091,1.7000000000000455,1.1999999999999318,1.8999999999999773,-0.19999999999998863,0.39999999999997726,-0.10000000000000853,-0.20000000000004547
2017-06-20,0.2,1.8,103.0,0,0,0,0,4.699999999999818,-0.6000000000001364,2.0,2.400000000000091,3.400000000000091,0.9000000000000057,1.1999999999999886,-0.09999999999999432,-0.09999999999990905
2017-06-21,0.6,28.8,104.0,0,0,0,0,2.6000000000001364,4.7000000000000455,3.3999999999998636,2.8999999999999773,5.099999999999909,0.6999999999999886,1.400000000000034,0.0,1.0
2017-06-22,5.3,4.2,108.0,0,0,0,0,3.7999999999999545,3.7999999999999545,2.0,2.1000000000000227,4.2000000000000455,1.0999999999999943,2.0,-0.09999999999999432,0.40000000000009095
2017-06-23,6.3,0.0,104.0,0,0,0,0,4.2000000000000455,0.40000000000009095,3.1000000000001364,1.5,1.7999999999999545,0.4000000000000057,1.1999999999999886,0.19999999999998863,-0.7000000000000455
2017-06-24,4.0,2.5,97.0,0,0,0,0,3.7999999999999545,1.7000000000000455,2.2000000000000455,0.8999999999999773,1.8000000000000682,0.6999999999999886,0.6000000000000227,-0.29999999999999716,0.8999999999998636
2017-06-25,3.5,0.0,94.0,0,0,1,1,3.900000000000091,3.7999999999999545,2.3999999999998636,1.6000000000000227,1.5,1.0,0.8999999999999773,0.6000000000000085,2.900000000000091
2017-06-26,-0.3,17.5,107.0,1,1,1,2,4.699999999999818,1.099999999999909,5.100000000000136,1.7999999999999545,5.2999999999999545,0.4000000000000057,1.3999999999999773,-0.5,0.7000000000000455
2017-06-27,0.3,28.1,102.0,0,0,1,3,3.2000000000000455,1.900000000000091,2.5,1.7999999999999545,1.8999999999999773,0.4000000000000057,1.8000000000000114,0.09999999999999432,0.3999999999998636
2017-06-28,5.3,3.1,106.0,0,0,0,0,3.6000000000001364,3.2000000000000455,4.199999999999818,1.8000000000000682,2.300000000000068,1.0999999999999943,0.19999999999998863,0.09999999999999432,1.7000000000000455
2017-06-29,9.6,0.0,100.0,0,0,0,0,5.099999999999909,0.0,3.400000000000091,1.2999999999999545,1.5,0.5999999999999943,0.5,0.5,2.400000000000091
2017-06-30,11.2,0.0,87.0,0,0,0,0,3.7000000000000455,-0.20000000000004547,2.7000000000000455,1.2000000000000455,0.7999999999999545,0.700000000000017,0.8000000000000114,-0.19999999999998863,0.7000000000000455
2017-07-01,8.9,0.0,80.0,0,0,0,0,3.599999999999909,1.599999999999909,2.099999999999909,1.3999999999999773,0.8000000000000682,0.799999999999983,1.0,0.7999999999999972,-0.3000000000001819
2017-07-02,5.2,1.1,72.0,0,0,0,0,2.7999999999999545,1.300000000000182,1.1000000000001364,0.20000000000004547,0.2999999999999545,0.20000000000001705,-0.19999999999998863,-1.0,1.900000000000091
2017-07-03,2.2,13.8,98.0,0,0,0,0,3.5,2.099999999999909,2.5,1.3999999999999773,2.2999999999999545,1.0999999999999943,0.6999999999999886,0.0,1.900000000000091
2017-07-04,1.7,11.4,99.0,0,0,0,0,5.400000000000091,3.0,3.199999999999818,1.8999999999999773,2.5,1.1999999999999886,1.1999999999999886,0.09999999999999432,0.8999999999998636
2017-07-05,2.0,7.6,105.0,0,0,0,0,4.599999999999909,2.2000000000000455,3.7000000000000455,2.7999999999999545,1.900000000000091,1.1000000000000227,0.7000000000000455,-0.20000000000000284,0.20000000000004547
2017-07-06,4.3,0.4,57.0,0,0,0,0,3.2000000000000455,1.5,2.1000000000001364,1.5,1.099999999999909,0.5999999999999943,0.7999999999999545,0.20000000000000284,0.7999999999999545
2017-07-07,7.1,0.1,54.0,0,0,0,0,3.900000000000091,2.2000000000000455,2.599999999999909,2.2000000000000455,2.0,1.5,1.2000000000000455,0.29999999999999716,2.900000000000091
2017-07-08,3.9,5.1,45.0,0,0,0,0,3.599999999999909,0.5,2.599999999999909,1.7000000000000455,2.1000000000000227,0.09999999999999432,0.5999999999999659,-0.3999999999999915,2.7000000000000455
2017-07-09,4.9,3.9,39.0,0,0,0,0,3.7000000000000455,1.199999999999818,2.300000000000182,1.2999999999999545,1.3000000000000682,0.4000000000000057,1.400000000000034,-0.10000000000000853,-0.40000000000009095
2017-07-10,5.6,0.1,33.0,0,0,0,0,3.099999999999909,1.400000000000091,2.099999999999909,1.3999999999999773,1.1999999999999318,0.9000000000000057,1.099999999999966,0.30000000000001137,-0.20000000000004547
2017-07-11,4.2,0.2,20.0,0,0,0,0,1.800000000000182,1.5,1.2999999999999545,0.8000000000000682,0.7000000000000455,0.19999999999998863,0.5,-0.4000000000000057,1.0
2017-07-12,1.0,15.5,102.0,0,0,0,0,5.7999999999999545,3.5,4.0,2.199999999999932,2.5,1.4000000000000057,1.3000000000000114,-0.20000000000000284,1.1000000000001364
2017-07-13,1.3,28.4,100.0,0,0,0,0,7.599999999999909,3.2000000000000455,4.2999999999999545,1.7000000000000455,2.699999999999932,0.29999999999998295,1.1999999999999886,0.0,-0.7000000000000455
2017-07-14,3.9,7.9,26.0,0,0,0,0,5.0,3.0,3.400000000000091,2.0,2.300000000000068,1.3000000000000114,1.3000000000000114,0.10000000000000853,-2.400000000000091
2017-07-15,7.6,0.3,26.0760869565217,0,0,0,0,4.100000000000136,2.2000000000000455,2.599999999999909,1.7999999999999545,1.5,1.3000000000000114,1.3000000000000114,-0.20000000000000284,0.7000000000000455
2017-07-16,5.5,2.5,26.1521739130435,0,0,0,0,3.8999999999998636,2.099999999999909,1.800000000000182,1.1000000000000227,1.8999999999999773,0.5,0.30000000000001137,0.0,2.099999999999909
2017-07-17,2.0,1.9,26.2282608695652,0,0,0,0,3.5,1.900000000000091,2.099999999999909,1.3999999999999773,1.1000000000000227,1.0,0.5999999999999659,-0.10000000000000853,0.900000000000091
2017-07-18,2.8,5.1,26.304347826087,0,0,0,0,4.7000000000000455,2.099999999999909,2.2000000000000455,0.8000000000000682,2.5,0.799999999999983,1.3000000000000114,0.30000000000001137,0.5
2017-07-19,7.9,0.5,26.3804347826087,0,0,0,0,3.099999999999909,0.7999999999999545,2.099999999999909,1.1999999999999318,1.6000000000000227,0.700000000000017,0.6000000000000227,0.29999999999999716,2.099999999999909
2017-07-20,12.9,0.0,26.4565217391304,0,0,0,0,3.300000000000182,1.900000000000091,2.2000000000000455,1.7000000000000455,1.5,1.0,1.599999999999966,0.20000000000000284,2.2000000000000455
2017-07-21,12.1,0.0,26.5326086956522,0,0,0,0,3.5,2.0,2.900000000000091,1.7999999999999545,1.8999999999999773,1.0,0.5,0.0,0.900000000000091
2017-07-22,11.8,0.0,26.6086956521739,0,0,0,0,2.3999999999998636,1.2000000000000455,1.199999999999818,0.8999999999999773,0.6999999999999318,0.39999999999997726,0.4000000000000341,0.0,1.599999999999909
2017-07-23,10.9,0.1,26.6847826086957,0,0,0,0,3.2999999999999545,2.199999999999818,1.800000000000182,1.400000000000091,1.400000000000091,1.0,0.7999999999999545,0.5999999999999943,1.0
2017-07-24,9.6,0.6,26.7608695652174,0,0,0,0,2.6000000000001364,1.800000000000182,1.3999999999998636,1.099999999999909,1.0,0.8000000000000114,1.0,-0.29999999999999716,-1.099999999999909
2017-07-25,10.0,0.1,26.8369565217391,0,0,0,0,3.2999999999999545,1.3999999999998636,1.5,0.6000000000000227,0.6999999999999318,0.0,0.10000000000002274,0.0,-0.40000000000009095
2017-07-26,10.2,5.4,26.9130434782609,0,0,0,0,4.2999999999999545,1.7000000000000455,2.2999999999999545,1.5,1.5,1.1999999999999886,1.3000000000000114,0.20000000000000284,2.2000000000000455
2017-07-27,9.8,0.1,26.9891304347826,0,0,0,0,2.5,0.7999999999999545,1.300000000000182,0.7000000000000455,1.0,0.6000000000000227,0.5999999999999659,-0.20000000000000284,0.09999999999990905
2017-07-28,8.0,1.5,27.0652173913043,0,0,0,0,2.1000000000001364,1.6000000000001364,1.099999999999909,0.6000000000000227,0.20000000000004547,0.19999999999998863,-0.2999999999999545,-0.5,0.40000000000009095
2017-07-29,8.5,3.2,27.1413043478261,0,0,0,0,3.3999999999998636,1.599999999999909,1.7999999999999545,1.1999999999999318,1.1999999999999318,0.5999999999999943,1.3999999999999773,0.09999999999999432,0.900000000000091
2017-07-30,8.0,1.3,27.2173913043478,0,0,0,0,2.400000000000091,1.7000000000000455,1.5,1.2000000000000455,1.0,0.700000000000017,0.39999999999997726,-0.29999999999999716,0.6999999999998181
2017-07-31,7.7,0.0,27.2934782608696,0,0,0,0,2.0,1.7999999999999545,1.2999999999999545,1.0,1.3000000000000682,0.8999999999999773,0.8000000000000114,-0.5999999999999943,1.300000000000182
2017-08-01,7.3,0.3,27.3695652173913,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-02,6.9,0.0,27.445652173913,0,0,0,0,-0.5,1.7000000000000455,3.800000000000182,2.0,1.8999999999999773,1.0,0.8000000000000114,-0.20000000000000284,0.7999999999999545
2017-08-03,8.0,1.1,27.5217391304348,0,0,0,0,3.3999999999998636,2.7999999999999545,2.2999999999999545,1.7999999999999545,1.2000000000000455,1.3000000000000114,1.5,0.7999999999999972,2.0
2017-08-04,7.0,0.8,27.5978260869565,0,0,0,0,2.400000000000091,1.5,1.5,1.1000000000000227,0.6999999999999318,0.5,0.39999999999997726,0.20000000000000284,0.8999999999998636
2017-08-05,7.4,8.4,27.6739130434783,0,0,0,0,3.7999999999999545,1.7000000000000455,2.2000000000000455,1.7000000000000455,0.6000000000000227,0.9000000000000057,0.10000000000002274,-0.29999999999999716,0.3000000000001819
2017-08-06,7.2,2.3,27.75,0,0,0,0,3.2000000000000455,2.2999999999999545,2.699999999999818,1.2999999999999545,1.2999999999999545,0.799999999999983,1.1999999999999886,0.29999999999999716,1.199999999999818
2017-08-07,6.6,5.5,27.8260869565217,0,0,0,0,6.599999999999909,3.400000000000091,2.5,2.2000000000000455,4.800000000000068,0.8000000000000114,1.5,-0.7000000000000028,0.10000000000013642
2017-08-08,6.1,6.1,27.9021739130435,0,0,0,0,7.300000000000182,3.2999999999999545,4.100000000000136,3.8999999999999773,4.699999999999932,1.3000000000000114,1.8000000000000114,0.29999999999999716,1.2000000000000455
2017-08-09,7.4,0.0,27.9782608695652,0,0,0,0,5.5,2.8999999999998636,2.599999999999909,2.699999999999932,2.6000000000000227,1.8000000000000114,1.6000000000000227,0.29999999999999716,1.099999999999909
2017-08-10,6.3,8.8,28.054347826087,0,0,0,0,7.599999999999909,3.2000000000000455,3.2000000000000455,2.300000000000068,4.300000000000068,0.7999999999999545,1.7999999999999545,-0.5999999999999943,2.7000000000000455
2017-08-11,8.5,1.0,28.1304347826087,0,0,0,0,6.7000000000000455,3.900000000000091,4.099999999999909,2.7999999999999545,3.199999999999932,1.900000000000034,1.6000000000000227,0.20000000000000284,2.0
2017-08-12,4.1,2.4,28.2065217391304,0,0,0,0,8.0,4.2999999999999545,2.2000000000000455,2.5,3.2000000000000455,0.39999999999997726,1.6000000000000227,-0.20000000000000284,2.7000000000000455
2017-08-13,1.8,10.5,28.2826086956522,0,0,0,0,7.099999999999909,5.0,4.2000000000000455,3.1000000000000227,5.199999999999932,1.6000000000000227,2.0,-0.09999999999999432,0.2999999999999545
2017-08-14,4.2,0.6,28.3586956521739,0,0,0,0,6.400000000000091,3.2999999999999545,4.0,2.3999999999999773,2.800000000000068,1.099999999999966,1.3999999999999773,0.09999999999999432,0.3999999999998636
2017-08-15,6.6,0.0,28.4347826086957,0,0,0,0,5.399999999999864,2.6000000000001364,3.5,2.6000000000000227,2.6000000000000227,1.900000000000034,1.3000000000000114,0.29999999999999716,1.6000000000001364
2017-08-16,6.4,2.5,28.5108695652174,0,0,0,0,5.900000000000091,3.7999999999999545,4.5,2.7999999999999545,2.8999999999999773,1.3999999999999773,1.6999999999999886,-0.29999999999999716,1.7000000000000455
2017-08-17,7.6,0.0,28.5869565217391,0,0,0,0,5.0,2.8999999999998636,3.0,2.300000000000068,2.2999999999999545,1.400000000000034,1.1000000000000227,0.0,1.699999999999818
2017-08-18,7.8,0.2,28.6630434782609,0,0,0,0,4.7000000000000455,2.800000000000182,3.2000000000000455,1.8999999999999773,1.8000000000000682,1.2999999999999545,1.599999999999966,0.09999999999999432,0.900000000000091
2017-08-19,6.7,0.5,28.7391304347826,0,0,0,0,5.599999999999909,3.599999999999909,4.599999999999909,2.2000000000000455,2.3999999999999773,0.6000000000000227,1.6999999999999886,0.20000000000000284,1.5
2017-08-20,4.9,11.3,28.8152173913043,0,0,0,0,10.600000000000136,4.099999999999909,6.7999999999999545,3.199999999999932,5.100000000000023,1.5,2.6000000000000227,-0.3999999999999915,5.5
2017-08-21,4.5,26.4,28.8913043478261,0,0,0,0,16.899999999999864,6.800000000000182,6.2000000000000455,3.5,5.5,1.6999999999999886,2.1000000000000227,-0.30000000000001137,4.599999999999909
2017-08-22,4.4,0.4,28.9673913043478,0,0,0,0,9.0,5.399999999999864,5.100000000000136,3.3999999999999773,3.2999999999999545,1.8000000000000114,1.8999999999999773,0.8000000000000114,0.7000000000000455
2017-08-23,6.1,0.0,29.0434782608696,0,0,0,0,6.5,3.400000000000091,3.7999999999999545,2.2000000000000455,2.3999999999999773,1.1999999999999886,1.1000000000000227,-0.6000000000000085,-2.2000000000000455
2017-08-24,4.6,2.4,29.1195652173913,0,0,0,0,7.600000000000136,4.399999999999864,3.8999999999998636,2.7999999999999545,2.8999999999999773,1.5,2.5,-0.20000000000000284,1.900000000000091
2017-08-25,3.3,0.1,29.195652173913,0,0,0,0,5.699999999999818,3.1000000000001364,3.1000000000001364,2.0,2.400000000000091,1.3000000000000114,1.2999999999999545,0.4000000000000057,1.2000000000000455
2017-08-26,4.9,0.0,29.2717391304348,0,0,0,0,5.7000000000000455,3.8999999999998636,3.7000000000000455,2.5,2.199999999999932,1.1999999999999886,1.2000000000000455,0.0,-0.2999999999999545
2017-08-27,8.1,0.0,29.3478260869565,0,0,0,0,6.2999999999999545,4.7000000000000455,4.0,3.1000000000000227,3.1000000000000227,1.6000000000000227,1.6000000000000227,0.09999999999999432,3.0
2017-08-28,9.3,0.0,29.4239130434783,0,0,0,0,4.900000000000091,3.400000000000091,3.099999999999909,2.3999999999999773,2.5,1.3000000000000114,1.8999999999999773,0.0,0.7999999999999545
2017-08-29,6.1,3.8,29.5,0,0,0,0,6.2999999999999545,3.8999999999998636,3.400000000000091,3.400000000000091,1.7000000000000455,2.099999999999966,2.0,0.5,4.0
2017-08-30,4.5,0.0,29.5760869565217,0,0,0,0,4.900000000000091,3.2000000000000455,1.699999999999818,1.8999999999999773,1.8999999999999773,1.1999999999999886,1.2999999999999545,0.20000000000000284,0.599999999999909
2017-08-31,4.6,0.2,29.6521739130435,0,0,0,0,4.2000000000000455,2.2999999999999545,2.900000000000091,1.6000000000000227,1.0,0.5,1.3999999999999773,0.4000000000000057,1.5
2017-09-01,3.0,4.6,29.7282608695652,0,0,0,0,6.199999999999818,4.300000000000182,3.0,2.7999999999999545,2.0,1.5,2.0,-0.7999999999999972,2.0
2017-09-02,5.6,2.1,29.804347826087,0,0,0,0,6.100000000000136,3.099999999999909,3.5,1.8999999999999773,3.699999999999932,1.400000000000034,1.5,0.29999999999999716,0.40000000000009095
2017-09-03,7.0,0.0,29.8804347826087,0,0,0,0,5.399999999999864,3.900000000000091,3.900000000000091,2.800000000000068,2.7000000000000455,1.6999999999999886,2.1000000000000227,0.5999999999999943,1.599999999999909
2017-09-04,5.5,0.1,29.9565217391304,0,0,0,0,5.0,3.699999999999818,3.2999999999999545,2.599999999999909,2.2000000000000455,1.3999999999999773,1.6000000000000227,-0.5999999999999943,0.7999999999999545
2017-09-05,6.2,0.2,30.0326086956522,0,0,0,0,4.5,2.900000000000091,3.3999999999998636,2.1000000000000227,2.199999999999932,1.1000000000000227,1.6000000000000227,0.0,0.5
2017-09-06,6.6,0.2,30.1086956521739,0,0,0,0,4.2000000000000455,3.2000000000000455,3.0,1.6000000000000227,2.5,0.8999999999999773,1.3999999999999773,0.09999999999999432,0.8000000000001819
2017-09-07,4.8,1.0,30.1847826086956,0,0,0,0,5.900000000000091,3.8999999999998636,3.5,2.6000000000000227,2.300000000000068,1.6000000000000227,1.6000000000000227,0.20000000000000284,1.7999999999999545
2017-09-08,3.8,0.1,30.2608695652174,0,0,0,0,4.5,2.6000000000001364,2.7000000000000455,1.8999999999999773,1.1999999999999318,0.8000000000000114,1.0,-0.09999999999999432,0.7999999999999545
2017-09-09,3.9,0.0,30.3369565217391,0,0,0,0,3.7999999999999545,2.8999999999998636,2.7999999999999545,1.8999999999999773,1.6000000000000227,0.8999999999999773,1.2999999999999545,0.09999999999999432,0.599999999999909
2017-09-10,5.2,0.0,30.4130434782609,0,0,0,0,4.2000000000000455,3.0,2.900000000000091,1.7000000000000455,1.7000000000000455,0.8000000000000114,1.3000000000000682,0.20000000000000284,1.2000000000000455
2017-09-11,5.1,0.1,30.4891304347826,0,0,0,0,3.599999999999909,2.5,2.400000000000091,1.6999999999999318,1.6999999999999318,0.8000000000000114,1.599999999999909,-0.10000000000000853,0.900000000000091
2017-09-12,4.4,0.5,30.5652173913043,0,0,0,0,3.1000000000001364,2.2000000000000455,2.199999999999818,1.400000000000091,1.2000000000000455,0.8000000000000114,0.8000000000000682,0.10000000000000853,1.2000000000000455
2017-09-13,4.1,3.8,30.6413043478261,0,0,0,0,5.0,2.7999999999999545,3.5,2.0,1.8999999999999773,1.099999999999966,1.2999999999999545,-0.4000000000000057,1.0
2017-09-14,2.8,0.2,30.7173913043478,0,0,0,0,6.400000000000091,3.800000000000182,3.6000000000001364,2.5,2.7999999999999545,1.1999999999999886,1.8999999999999773,0.10000000000000853,0.8999999999998636
2017-09-15,2.4,11.9,30.7934782608696,0,0,0,0,16.59999999999991,6.399999999999864,7.399999999999864,4.2999999999999545,5.400000000000091,2.0,3.1000000000000227,-0.4000000000000057,2.2000000000000455
2017-09-16,2.2,7.3,30.8695652173913,0,0,0,0,17.199999999999818,6.7999999999999545,7.2000000000000455,4.2000000000000455,5.2999999999999545,2.8000000000000114,2.7000000000000455,0.09999999999999432,1.900000000000091
2017-09-17,2.7,1.2,30.945652173913,0,0,0,0,10.700000000000273,4.400000000000091,4.400000000000091,2.699999999999932,3.2000000000000455,1.1000000000000227,1.3999999999999773,0.30000000000001137,0.7999999999999545
2017-09-18,3.5,1.1,31.0217391304348,0,0,0,0,9.5,5.0,5.2999999999999545,3.2000000000000455,4.699999999999932,1.599999999999966,2.7999999999999545,0.0,1.099999999999909
2017-09-19,4.1,2.2,31.0978260869565,0,0,0,0,8.099999999999909,4.900000000000091,3.900000000000091,2.7999999999999545,3.300000000000068,1.8000000000000114,2.0,-0.4000000000000057,1.400000000000091
2017-09-20,1.0,3.5,31.1739130434783,0,0,0,0,12.599999999999909,6.099999999999909,4.7999999999999545,4.0,5.099999999999909,2.8000000000000114,3.0,-0.20000000000000284,1.5
2017-09-21,1.8,0.0,31.25,0,0,0,0,8.900000000000091,6.2999999999999545,5.399999999999864,3.2000000000000455,3.6000000000000227,1.8000000000000114,2.5,-0.20000000000000284,1.5
2017-09-22,3.1,0.6,31.3260869565217,0,0,0,0,7.599999999999909,5.100000000000136,4.2000000000000455,3.1000000000000227,4.7000000000000455,1.5,2.1000000000000227,0.0,1.2000000000000455
2017-09-23,4.8,0.0,31.4021739130435,0,0,0,0,7.199999999999818,3.8999999999998636,4.5,2.7999999999999545,2.8999999999999773,1.5,1.8000000000000682,0.0,0.5
2017-09-24,6.3,0.1,31.4782608695652,0,0,0,0,6.5,4.400000000000091,4.2000000000000455,2.5,2.8999999999999773,1.1999999999999886,1.6999999999999318,0.20000000000000284,1.7999999999999545
2017-09-25,7.3,0.0,31.554347826087,0,0,0,0,7.0,4.2999999999999545,4.7999999999999545,3.0,3.0,1.6000000000000227,1.6000000000000227,0.10000000000000853,1.8999999999998636
2017-09-26,5.5,0.0,31.6304347826087,0,0,0,0,5.600000000000364,3.099999999999909,3.1000000000001364,1.8999999999999773,1.3999999999999773,1.0,1.2999999999999545,-0.10000000000000853,1.800000000000182
2017-09-27,5.6,0.6,31.7065217391304,0,0,0,0,6.0,3.800000000000182,3.8999999999998636,2.3999999999999773,2.7000000000000455,1.5,1.7000000000000455,-0.09999999999999432,0.7999999999999545
2017-09-28,5.2,0.0,31.7826086956522,0,0,0,0,5.599999999999909,3.3999999999998636,3.400000000000091,2.2000000000000455,2.5,1.599999999999966,1.7000000000000455,0.09999999999999432,0.8999999999998636
2017-09-29,4.0,0.0,31.8586956521739,0,0,0,0,5.0,3.400000000000091,3.7000000000000455,2.2000000000000455,2.2000000000000455,1.5,1.5,0.10000000000000853,1.2000000000000455
2017-09-30,3.3,2.7,31.9347826086957,0,0,0,0,6.299999999999727,4.099999999999909,4.399999999999864,2.7999999999999545,2.699999999999932,1.6000000000000227,1.7999999999999545,0.09999999999999432,1.2000000000000455
2017-10-01,3.1,1.0,32.0108695652174,0,0,0,0,4.600000000000364,2.900000000000091,4.0,1.7999999999999545,2.0,1.099999999999966,1.2999999999999545,0.0,1.0
2017-10-02,3.9,0.0,32.0869565217391,0,0,0,0,4.799999999999727,2.2999999999999545,2.7999999999999545,1.900000000000091,1.8999999999999773,0.8000000000000114,1.400000000000091,-0.09999999999999432,0.7999999999999545
2017-10-03,2.0,5.1,32.1630434782609,0,0,1,1,5.200000000000273,3.2999999999999545,4.2000000000000455,2.699999999999932,3.6000000000000227,1.6999999999999886,1.8999999999999773,0.09999999999999432,1.5
2017-10-04,-0.3,4.0,32.2391304347826,1,1,1,2,11.199999999999818,4.900000000000091,7.2000000000000455,3.8999999999999773,5.600000000000023,1.400000000000034,2.7999999999999545,-0.5999999999999943,1.5
2017-10-05,-0.4,0.0,32.3152173913043,1,2,0,0,16.300000000000182,7.5,9.200000000000045,6.0,5.600000000000023,3.0,2.2000000000000455,0.09999999999999432,1.6000000000001364
2017-10-06,-0.4,22.1,32.3913043478261,1,3,0,0,91.89999999999964,33.799999999999955,35.0,24.40000000000009,71.69999999999993,3.8999999999999773,14.299999999999955,0.29999999999999716,4.5
2017-10-07,-2.4,37.9,32.4673913043478,1,4,0,0,68.30000000000018,13.099999999999909,24.200000000000045,16.699999999999932,16.600000000000136,8.699999999999989,6.7000000000000455,-0.5999999999999943,0.3999999999998636
2017-10-08,-1.3,13.6,32.5434782608696,1,5,0,0,39.0,20.40000000000009,20.399999999999864,11.399999999999977,16.299999999999955,7.5,9.299999999999955,-0.9000000000000057,0.2999999999999545
2017-10-09,-1.2,2.2,32.6195652173913,1,6,0,0,29.699999999999818,19.300000000000182,16.600000000000136,9.900000000000091,9.5,5.2000000000000455,6.399999999999977,-0.29999999999999716,6.0
2017-10-10,-2.8,0.1,32.695652173913,1,7,1,1,21.90000000000009,14.0,12.5,9.0,7.0,3.3999999999999773,5.2000000000000455,-0.4000000000000057,5.100000000000136
2017-10-11,0.0,0.0,32.7717391304348,0,0,1,2,15.700000000000273,12.5,9.899999999999864,7.0,9.200000000000045,3.6000000000000227,7.100000000000023,-0.09999999999999432,6.099999999999909
2017-10-12,0.0,0.7,32.8478260869565,0,0,0,0,24.699999999999818,18.899999999999636,17.0,9.399999999999977,14.599999999999909,4.099999999999966,8.600000000000023,0.4000000000000057,7.900000000000091
2017-10-13,1.8,0.6,32.9239130434783,0,0,0,0,32.09999999999991,12.300000000000182,15.799999999999955,11.100000000000023,15.5,4.699999999999989,7.7999999999999545,0.5,2.0
